,is_cold,cpu_info,inst_id,inst_priv_ip,new_id,exist_id,uptime,vm_id,vm_priv_ip,vm_pub_ip,start_time,end_time,elapsed_time,aws_duration,aws_billed_duration,aws_max_mem,io_speed,client_start_time,client_end_time,client_elapsed_time
31,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-501037,169.254.76.1,cd80fe20-5391-4b5a-ac34-a54c6e131b64,53c3f503-c1c2-495c-b99f-4d8b2f99d31c,"543.70,1085.92",sandbox-root-cwhfZH,169.254.26.45,169.254.26.45,1591573052781.24,1591573054593.1865,1811.946533203125,1812.56,1900.0,54.0, 10.9 MB/s,1591573052.702289,1591573054.6328862,1.9305970668792725
32,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-501037,169.254.76.1,422db297-fe94-447a-b43a-69b5b2928fb4,53c3f503-c1c2-495c-b99f-4d8b2f99d31c,"619.92,1238.15",sandbox-root-cwhfZH,169.254.26.45,169.254.26.45,1591573128994.4487,1591573130833.761,1839.312255859375,1839.98,1900.0,54.0, 10.6 MB/s,1591573128.9373724,1591573130.8736534,1.9362809658050537
33,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-501037,169.254.76.1,863b95c4-2e46-42cb-9e1f-070babb2956c,53c3f503-c1c2-495c-b99f-4d8b2f99d31c,"1042.16,2081.96",sandbox-root-cwhfZH,169.254.26.45,169.254.26.45,1591573551241.1455,1591573553054.7434,1813.597900390625,1814.25,1900.0,54.0, 10.8 MB/s,1591573551.1577094,1591573553.0948968,1.9371874332427979
34,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-501037,169.254.76.1,3791d03b-02a5-4ac9-baed-25af5c708a45,53c3f503-c1c2-495c-b99f-4d8b2f99d31c,"1593.72,3184.31",sandbox-root-cwhfZH,169.254.26.45,169.254.26.45,1591574102797.778,1591574104636.1653,1838.38720703125,1839.0,1900.0,54.0, 10.9 MB/s,1591574102.7180514,1591574104.6760612,1.9580097198486328
35,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-501037,169.254.76.1,bde34344-af74-40e0-8c6d-a17750ff9dfb,53c3f503-c1c2-495c-b99f-4d8b2f99d31c,"1638.70,3274.15",sandbox-root-cwhfZH,169.254.26.45,169.254.26.45,1591574147783.6858,1591574149596.9321,1813.246337890625,1813.82,1900.0,54.0, 10.9 MB/s,1591574147.7260957,1591574149.6370304,1.9109346866607666
36,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-501037,169.254.76.1,4547e34a-5591-481c-b8fc-a606868c7cb2,53c3f503-c1c2-495c-b99f-4d8b2f99d31c,"1659.95,3316.44",sandbox-root-cwhfZH,169.254.26.45,169.254.26.45,1591574169024.703,1591574170856.957,1832.254150390625,1832.82,1900.0,54.0, 10.8 MB/s,1591574168.963382,1591574170.8975277,1.9341456890106201
37,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-bf38b4,169.254.76.1,88770529-5218-4da6-adce-7013b4844c0d,88770529-5218-4da6-adce-7013b4844c0d,"1973.04,3945.00",sandbox-root-RbCdbl,169.254.71.101,169.254.71.101,1591575310652.7168,1591575312591.4712,1938.75439453125,1939.35,2000.0,54.0, 10.1 MB/s,1591575309.9779978,1591575312.6324177,2.6544198989868164
38,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-bf38b4,169.254.76.1,ad31b5cc-ec0f-49c3-ba08-88a43477b655,88770529-5218-4da6-adce-7013b4844c0d,"2367.59,4733.42",sandbox-root-RbCdbl,169.254.71.101,169.254.71.101,1591575705203.6997,1591575707010.6367,1806.93701171875,1807.8,1900.0,54.0, 10.9 MB/s,1591575705.1259465,1591575707.0513263,1.925379753112793
39,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"1160.70,2320.32",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591576437983.8525,1591576439976.1023,1992.249755859375,1993.0,2000.0,53.0, 9.7 MB/s,1591576437.6277633,1591576440.0135887,2.3858253955841064
40,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,d6e50189-ccab-420a-a171-1f8accb09bb4,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"1349.93,2698.24",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591576627213.2883,1591576629057.5327,1844.244384765625,1844.9,1900.0,54.0, 11.0 MB/s,1591576627.1440015,1591576629.0950375,1.951035976409912
